,Actor ID/SRN,Actor/Organisation name,Applicable legislation,EUDAMED DI code,Kit,Risk class,Companion diagnostic,Near patient testing,Patient self testing,Professional testing,Reagent,Instrument,Device name,Presence of human tissues and cells or their derivatives,Presence of animal tissues and cells or their derivatives,Presence of cells or substances of microbial origin,link
911,ES-MF-000001921,Halotech DNA,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08437024427018 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,halosperm G2,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/45d65890-fc44-48c2-8117-6e506bad036f
912,ES-MF-000001921,Halotech DNA,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08437024427025 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,dyn-halosperm,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/c3f4155c-adf2-45c6-b0c7-e4e3f1573b1b
913,ES-MF-000001921,Halotech DNA,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08437024427049 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,ovoselect,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/3a5197ce-f991-4439-a913-dd8f08fa5a63
914,TR-MF-000023054,IONTEK ILAC TANI VE BIYOTEKNOLOJI URUNLERI AR. GE. SAN. TIC. A.S.,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08698898740010 / EUDAMED,Yes,IVD-ANNEX-II-LIST-A,No,No,No,Yes,Yes,No,Fluorion HBV QNP 2.0 Real-Time PCR Kit,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/87459097-5be7-4ec5-a7cb-c26c817c4365
915,TR-MF-000023054,IONTEK ILAC TANI VE BIYOTEKNOLOJI URUNLERI AR. GE. SAN. TIC. A.S.,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08698898740027 / EUDAMED,Yes,IVD-ANNEX-II-LIST-A,No,No,No,Yes,Yes,No,Fluorion HCV QNP 2.1 Real-Time PCR,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/f5cbeb79-094f-4694-966b-35eec48b4801
916,TR-MF-000023054,IONTEK ILAC TANI VE BIYOTEKNOLOJI URUNLERI AR. GE. SAN. TIC. A.S.,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08698898740058 / EUDAMED,Yes,IVD-ANNEX-II-LIST-A,No,No,No,Yes,Yes,No,Fluorion HIV-1 QNP 1.1 Real-Time PCR Kit,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/32318780-f02b-4217-86b1-4f0cb193c362
917,TR-MF-000023054,IONTEK ILAC TANI VE BIYOTEKNOLOJI URUNLERI AR. GE. SAN. TIC. A.S.,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08698898740072 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Fluorion MTBC QLP 2.1 Real-Time PCR Kit,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/1e09061c-8e8d-4ea8-8007-dd7ec77d8af9
918,TR-MF-000023054,IONTEK ILAC TANI VE BIYOTEKNOLOJI URUNLERI AR. GE. SAN. TIC. A.S.,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08698898740133 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Fluorion EBV QNP 1.0 EBV Real-Time PCR Kit,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/4be11025-2ed3-4ab0-bb26-aa4fa3e04b05
919,TR-MF-000023054,IONTEK ILAC TANI VE BIYOTEKNOLOJI URUNLERI AR. GE. SAN. TIC. A.S.,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08698898740508 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Fluorion BKV QNP 1.0 Real-Time PCR Kit,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/52dec7dd-2449-4020-8ed7-401156f7aa05
920,TR-MF-000023054,IONTEK ILAC TANI VE BIYOTEKNOLOJI URUNLERI AR. GE. SAN. TIC. A.S.,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08698898740539 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Fluorion VRE QLP 1.0 Real-Time PCR Kit,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/c28e3b05-ea3a-4c8a-a7f1-2bd6ff7d9744
921,TR-MF-000023054,IONTEK ILAC TANI VE BIYOTEKNOLOJI URUNLERI AR. GE. SAN. TIC. A.S.,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08698898740621 / EUDAMED,Yes,IVD-ANNEX-II-LIST-A,No,No,No,Yes,Yes,No,Fluorion HDV QNP 1.0 Real-Time PCR Kit,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/4a00c566-70b6-4d0e-88be-cd16c8cd320e
922,TR-MF-000023054,IONTEK ILAC TANI VE BIYOTEKNOLOJI URUNLERI AR. GE. SAN. TIC. A.S.,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08698898740799 / EUDAMED,Yes,IVD-ANNEX-II-LIST-B,No,No,No,Yes,Yes,No,Fluorion CMV QNP 3.0 Real-Time PCR Kit,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/1adaffe4-cc6e-4784-99ce-964fa46a7dfb
923,TR-MF-000023054,IONTEK ILAC TANI VE BIYOTEKNOLOJI URUNLERI AR. GE. SAN. TIC. A.S.,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08698898740935 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Fluorion nCoV-19 QLP 2.1 Real-Time PCR Kit,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/8dd49c45-4ded-4f0c-b2b6-868be8f59eab
924,TR-MF-000023054,IONTEK ILAC TANI VE BIYOTEKNOLOJI URUNLERI AR. GE. SAN. TIC. A.S.,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08698898740942 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Viral Transport Solution,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/9ddd092c-2c5a-4afe-8c55-6f4ba0a2682a
925,NL-MF-000000236,Diagnotix B.V.,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08720514311707 / EUDAMED,Yes,IVD-ANNEX-II-LIST-B,No,No,No,Yes,Yes,No,Vitamin B1 & B6 Reagent Set,Yes,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/e4d8e455-3d04-43c0-a244-1dbd9a3fb1e1
926,NL-MF-000000236,Diagnotix B.V.,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08720514311714 / EUDAMED,Yes,IVD-ANNEX-II-LIST-B,No,No,No,Yes,Yes,No,Cortisol & Cortisone Reagent Set,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/c5d7e7c0-5a6e-4bd0-836d-8f3d12ad5254
927,NL-MF-000000236,Diagnotix B.V.,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08720514311721 / EUDAMED,Yes,IVD-ANNEX-II-LIST-B,No,No,No,Yes,Yes,No,Metanephrines Reagent Set,Yes,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/5df61a4e-a838-4b57-96a2-3e48cc791a52
928,NL-MF-000000236,Diagnotix B.V.,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08720514311738 / EUDAMED,Yes,IVD-ANNEX-II-LIST-B,No,No,No,Yes,Yes,No,Methylmalonic Acid Reagent Set,Yes,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/726b83ce-3e30-479d-be31-24acbf2fbde7
929,NL-MF-000000236,Diagnotix B.V.,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08720514311745 / EUDAMED,Yes,IVD-ANNEX-II-LIST-B,No,No,No,Yes,Yes,No,Vitamin A & E Reagent Set,Yes,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/472c495c-07f9-4b61-919c-7d9ff39e7ef8
930,NL-MF-000000236,Diagnotix B.V.,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08720514311776 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Psychotropic Medication 1 Reagent Set,Yes,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/fd2c3a47-d185-46b6-85e5-bc84ad5f0ff9
931,KR-MF-000023980,"LG CHEM, Ltd.",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08800050290589 / EUDAMED,No,IVD-GENERAL,No,No,No,No,No,No,cobas IGRA SARS-CoV-2 Tubes,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/c08e29b3-17cc-446d-8e9d-264f11dc4f8a
932,KR-MF-000012638,GC MEDIS Corp.,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08800065106004 / EUDAMED,No,IVD-ANNEX-II-LIST-B,No,Yes,Yes,No,No,Yes,CERA-CHEK™ 1Code Blood Glucose Monitoring System,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/04f9f3a0-4d24-4124-84fc-0a3f5d5c0e98
933,KR-MF-000012638,GC MEDIS Corp.,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08800065110001 / EUDAMED,No,IVD-ANNEX-II-LIST-B,No,Yes,Yes,No,No,Yes,CERA-CHEK™ 1070 Blood Glucose Monitoring System,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/9bb49245-899f-4c48-accb-3cf3a0a337b3
934,KR-MF-000012638,GC MEDIS Corp.,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08800065113019 / EUDAMED,No,IVD-ANNEX-II-LIST-B,No,Yes,Yes,No,No,Yes,"CERA-CHEK™  3 in 1 GHL Blood Glucose, Hemoglobin, Lactate Monitoring System",No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/6fef8a55-ceff-499f-826f-ac915c40473a
935,KR-MF-000012638,GC MEDIS Corp.,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08800065114009 / EUDAMED,No,IVD-ANNEX-II-LIST-B,No,Yes,Yes,No,No,Yes,CERA-CHEK™ 1Code PRIME Blood Glucose Monitoring System,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/d5712496-087c-4375-ab76-ff4fb5c944f4
936,KR-MF-000012638,GC MEDIS Corp.,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08800065114016 / EUDAMED,No,IVD-ANNEX-II-LIST-B,No,Yes,Yes,No,Yes,Yes,CERA-CHEK™ 1Code PRIME Blood Glucose Monitoring System with test strip,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/457c27c4-beb3-45fb-960d-801e37795097
937,KR-MF-000012638,GC MEDIS Corp.,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08800065124022 / EUDAMED,No,IVD-ANNEX-II-LIST-B,No,Yes,Yes,No,Yes,No,CERA-CHEK™  3 in 1 GHL Blood Glucose Test Strip,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/6b10f199-d1e1-4037-b99a-978f18c7a9ee
938,KR-MF-000012638,GC MEDIS Corp.,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08800065124121 / EUDAMED,No,IVD-ANNEX-II-LIST-B,No,Yes,Yes,No,Yes,No,CERA-CHEK™ 1Code Blood Glucose Test Strip,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/302208e8-2d73-4e84-83cc-93214186f80d
939,KR-MF-000012638,GC MEDIS Corp.,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08800065124824 / EUDAMED,No,IVD-ANNEX-II-LIST-B,No,Yes,Yes,No,Yes,No,CERA-CHEK™ 1Code PRIME Blood Glucose Test Strip,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/408f16d7-5ba9-4631-a74d-d66d1abb6a11
940,KR-MF-000012638,GC MEDIS Corp.,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08800065130122 / EUDAMED,No,IVD-ANNEX-II-LIST-B,No,Yes,Yes,No,Yes,No,CERA-CHEK™ 1070 Blood Glucose Test Strip,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/e7b14022-ae41-4b50-8fd0-bf347414877d
941,KR-MF-000012638,GC MEDIS Corp.,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08800065133024 / EUDAMED,No,IVD-DEVICES-SELF-TESTING,No,Yes,Yes,No,Yes,No,CERA-CHEK™ Lactate Test Strip,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/14dd6589-5b19-49a0-b0eb-b5aae12eddbf
942,KR-MF-000012638,GC MEDIS Corp.,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08800065133123 / EUDAMED,No,IVD-ANNEX-II-LIST-B,No,Yes,Yes,No,Yes,No,CERA-CHEK™  3 in 1 GHL Lactate Test Strip,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/12bc5474-74f5-4adb-804b-bd210af3db38
943,KR-MF-000012638,GC MEDIS Corp.,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08800065140022 / EUDAMED,No,IVD-DEVICES-SELF-TESTING,No,Yes,Yes,No,Yes,No,CERA-CHEK™ Hb Plus Hemoglobin Test Strip,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/237eff48-bded-4bf2-af33-5240b929b8a0
944,KR-MF-000012638,GC MEDIS Corp.,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08800065140220 / EUDAMED,No,IVD-ANNEX-II-LIST-B,No,Yes,Yes,No,Yes,No,CERA-CHEK™  3 in 1 GHL Hemoglobin Test Strip,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/1a911453-4f74-4795-8cf7-7b500aa009e6
945,KR-MF-000012638,GC MEDIS Corp.,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08800065144105 / EUDAMED,Yes,IVD-GENERAL,No,Yes,No,Yes,Yes,No,CERA-STAT™ 2000 HbA1c Test Kit,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/9a35a2ed-0416-461a-8821-28d490d409b9
946,KR-MF-000012638,GC MEDIS Corp.,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08800065148103 / EUDAMED,Yes,IVD-GENERAL,No,Yes,No,Yes,Yes,No,CERA-STAT™ CRP Test Kit,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/76d5b209-8390-490e-b8d6-0d516dfb9eab
947,KR-MF-000012638,GC MEDIS Corp.,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08800065152018 / EUDAMED,No,IVD-DEVICES-SELF-TESTING,No,Yes,Yes,No,No,Yes,CERA-CHEK™ Hb Plus Hemoglobin Measuring System,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/23581334-52d3-44fa-8141-09d9e69b80af
948,KR-MF-000012638,GC MEDIS Corp.,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08800065158201 / EUDAMED,No,IVD-DEVICES-SELF-TESTING,No,Yes,Yes,No,No,Yes,CERA-CHEK™ Lactate Measuring System,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/9573d4cb-c814-4e01-99e9-ece9422a92ed
949,KR-MF-000012638,GC MEDIS Corp.,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08800065162406 / EUDAMED,No,IVD-GENERAL,No,Yes,No,Yes,No,Yes,LabonaCheck™ A1c HbA1c Analyzer,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/7be52ed0-226f-4687-a466-13a7a91b2763
950,KR-MF-000012638,GC MEDIS Corp.,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08800065164004 / EUDAMED,No,IVD-GENERAL,No,Yes,No,Yes,No,Yes,CERA-STAT™ 2000 HbA1c Aanyzer,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/4f13196d-bc05-48ed-8756-b4126e1de14d
951,KR-MF-000012638,GC MEDIS Corp.,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08800065164004 / EUDAMED,No,IVD-GENERAL,No,Yes,No,Yes,No,Yes,CERA-STAT™ 2000 HbA1c Aanyzer,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/87009941-8664-47c8-9bba-e79824b8a2dd
952,KR-MF-000012638,GC MEDIS Corp.,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08800065166008 / EUDAMED,No,IVD-GENERAL,No,Yes,No,Yes,No,Yes,CERA-STAT™ 4000 Analyzer,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/8c5f33cf-711a-4e4f-877a-2599504a9a96
953,KR-MF-000012638,GC MEDIS Corp.,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08800065168002 / EUDAMED,No,IVD-GENERAL,No,No,No,Yes,Yes,No,LabonaCheck™ A1c Control Solution,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/c0a1d17b-bc37-4dc5-8bdc-2dd4e5b46039
954,KR-MF-000012638,GC MEDIS Corp.,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08800065170005 / EUDAMED,No,IVD-DEVICES-SELF-TESTING,No,No,Yes,No,Yes,No,CERA-CHEK™ Hb Plus Hemoglobin Control Solution,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/caaca5d1-cc0f-4afb-8a90-290921071aa7
955,KR-MF-000012638,GC MEDIS Corp.,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08800065170203 / EUDAMED,No,IVD-ANNEX-II-LIST-B,No,No,Yes,No,Yes,No,CERA-CHEK™  3 in 1 GHL Hemoglobin Control Solution,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/f9ab2878-5b1d-4c98-83fd-a1de6c5df204
956,KR-MF-000012638,GC MEDIS Corp.,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08800065172009 / EUDAMED,No,IVD-ANNEX-II-LIST-B,No,No,Yes,No,Yes,No,CERA-CHEK™ 1070 Glucose Control Solution,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/36c1eca0-09d7-440a-adff-84f92aecbedc
957,KR-MF-000012638,GC MEDIS Corp.,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08800065174003 / EUDAMED,No,IVD-ANNEX-II-LIST-B,No,No,Yes,No,Yes,No,CERA-CHEK™ 1Code Glucose Control Solution,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/69f5fa48-5ed4-49a0-8cad-ae562c9bff94
958,KR-MF-000012638,GC MEDIS Corp.,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08800065174201 / EUDAMED,No,IVD-ANNEX-II-LIST-B,No,No,Yes,No,Yes,No,CERA-CHEK™ 1Code PRIME Glucose Control Solution,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/493ee9dc-332b-4444-ade4-8477b53e087d
959,KR-MF-000012638,GC MEDIS Corp.,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08800065176007 / EUDAMED,No,IVD-GENERAL,No,No,No,Yes,Yes,No,CERA-STAT™ 2000 HbA1c Control Solution,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/239bfca9-4641-4275-bf13-516a86cb2987
960,KR-MF-000012638,GC MEDIS Corp.,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08800065178001 / EUDAMED,No,IVD-GENERAL,No,No,No,Yes,Yes,No,CERA-STAT™ HbA1c Control Solution,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/70cb651e-0736-48b8-9ad7-6653a2caf344
961,KR-MF-000012638,GC MEDIS Corp.,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08800065180004 / EUDAMED,No,IVD-GENERAL,No,No,No,Yes,Yes,No,CERA-STAT™ CRP Control Solution,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/0dfd2eab-5cf2-4d05-b09f-003216581484
962,KR-MF-000012638,GC MEDIS Corp.,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08800065181001 / EUDAMED,No,IVD-ANNEX-II-LIST-B,No,No,Yes,No,Yes,No,CERA-CHEK™  3 in 1 GHL Glucose Control Solution,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/232f8b09-d819-4f70-92b9-d9d3385ab699
963,KR-MF-000012638,GC MEDIS Corp.,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08800065181100 / EUDAMED,No,IVD-DEVICES-SELF-TESTING,No,No,Yes,No,Yes,No,CERA-CHEK™ Lactate Control Solution,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/781be693-5aeb-487e-b7af-401cf4ab5a2d
964,KR-MF-000012638,GC MEDIS Corp.,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08800065181209 / EUDAMED,No,IVD-ANNEX-II-LIST-B,No,No,Yes,No,Yes,No,CERA-CHEK™  3 in 1 GHL Lactate Control Solution,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/5022f7c9-f52c-4ccc-b453-8c698e4552e9
965,KR-MF-000021903,"NanoEntek, Inc.",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08809317540016 / EUDAMED,Yes,IVD-GENERAL,No,Yes,No,Yes,Yes,No,FRTS 025,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/66954d8a-c70e-489e-a195-3ad2c055a6ec
966,KR-MF-000021903,"NanoEntek, Inc.",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08809317540016 / EUDAMED,Yes,IVD-GENERAL,No,Yes,No,Yes,Yes,No,FRTS 025,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/3857779d-54e4-4d20-bcb3-94ac12b75202
967,KR-MF-000021903,"NanoEntek, Inc.",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08809317540030 / EUDAMED,Yes,IVD-GENERAL,No,Yes,No,Yes,Yes,No,FRBN 025,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/e89d7720-05f7-46d8-b301-875edc845d6d
968,KR-MF-000021903,"NanoEntek, Inc.",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08809317540030 / EUDAMED,Yes,IVD-GENERAL,No,Yes,No,Yes,Yes,No,FRBN 025,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/4aa8d2e4-61f9-418f-8017-43c08f191b7c
969,KR-MF-000021903,"NanoEntek, Inc.",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08809317540054 / EUDAMED,Yes,IVD-GENERAL,No,Yes,No,Yes,Yes,No,FRPC 025,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/6ff9ce1b-3db4-4cae-9b6e-1b6dbde256bf
970,KR-MF-000021903,"NanoEntek, Inc.",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08809317540054 / EUDAMED,Yes,IVD-GENERAL,No,Yes,No,Yes,Yes,No,FRPC 025,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/69d213f2-7c47-4950-ab62-7c777542ffc6
971,KR-MF-000021903,"NanoEntek, Inc.",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08809317540078 / EUDAMED,Yes,IVD-GENERAL,No,Yes,No,Yes,Yes,No,FRCT 025,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/a305f028-b19d-402a-a1b2-6442231b6f1b
972,KR-MF-000021903,"NanoEntek, Inc.",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08809317540078 / EUDAMED,Yes,IVD-GENERAL,No,Yes,No,Yes,Yes,No,FRCT 025,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/ae40f039-8c29-4830-8c56-b036229f4eca
973,KR-MF-000021903,"NanoEntek, Inc.",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08809317540092 / EUDAMED,Yes,IVD-GENERAL,No,Yes,No,Yes,Yes,No,FRTI 025,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/c9871c48-5829-44e6-b66b-2b93dd6b5589
974,KR-MF-000021903,"NanoEntek, Inc.",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08809317540115 / EUDAMED,Yes,IVD-GENERAL,No,Yes,No,Yes,Yes,No,FRVD 020,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/b12e1dd1-0569-42ba-8834-e458234ab4c7
975,KR-MF-000021903,"NanoEntek, Inc.",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08809317540115 / EUDAMED,Yes,IVD-GENERAL,No,Yes,No,Yes,Yes,No,FRVD 020,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/2506c52d-e63e-4f65-a2ec-2172bd2657ba
976,KR-MF-000021903,"NanoEntek, Inc.",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08809317540153 / EUDAMED,Yes,IVD-GENERAL,No,Yes,No,Yes,Yes,No,FRTE 020,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/bb624534-fad1-446b-8ac1-6094e953d671
977,KR-MF-000021903,"NanoEntek, Inc.",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08809317540153 / EUDAMED,Yes,IVD-GENERAL,No,Yes,No,Yes,Yes,No,FRTE 020,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/a72c2e22-0043-48b4-b1f9-2d7edb800302
978,KR-MF-000021903,"NanoEntek, Inc.",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08809317540191 / EUDAMED,Yes,IVD-GENERAL,No,Yes,No,Yes,Yes,No,FRT4 020,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/918c7c0f-9d57-4120-a558-c434659470e4
979,KR-MF-000021903,"NanoEntek, Inc.",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08809317540191 / EUDAMED,Yes,IVD-GENERAL,No,Yes,No,Yes,Yes,No,FRT4 020,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/98ed83b6-269c-453c-b789-6e8fba1e02c7
980,KR-MF-000021903,"NanoEntek, Inc.",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08809317540269 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,AD1K-050,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/ccec7550-29c3-446a-a9b6-cdb9eae077f1
981,KR-MF-000021903,"NanoEntek, Inc.",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-08809317540276 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,Yes,,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/8ef50ea3-24eb-4cec-a5ee-fc34f4fbaa22
